COUNTY CODE,COUNTY NAME,DISTRICT CODE,DISTRICT NAME,SCHOOL CODE,SCHOOL NAME,DFG,SUBGROUP,SUBGROUP_TYPE,PREV_REGISTERED TO TEST_MATH,PREV_NOT TESTED ** (See Below)_MATH,PREV_VALID SCORES_MATH,PREV_MEAN SCALE SCORE_MATH,PREV_L1 PERCENT_MATH,PREV_L2 PERCENT_MATH,PREV_L3 PERCENT_MATH,PREV_L4 PERCENT_MATH,PREV_L5 PERCENT_MATH,GRADE,PREV_REGISTERED TO TEST_LA,PREV_NOT TESTED ** (See Below)_LA,PREV_VALID SCORES_LA,PREV_MEAN SCALE SCORE_LA,PREV_L1 PERCENT_LA,PREV_L2 PERCENT_LA,PREV_L3 PERCENT_LA,PREV_L4 PERCENT_LA,PREV_L5 PERCENT_LA
37,SUSSEX,4960,SPARTA TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,255,32,223,755,1.8,12.6,26,48.4,11.2,5,255,32,223,765,2.2,7.2,18.4,61,11.2
37,SUSSEX,5030,STANHOPE BORO,50.0,VALLEY ROAD SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,33,750,0,12.1,39.4,45.5,3,5,*,*,33,744,9.1,18.2,27.3,42.4,3
37,SUSSEX,5030,STANHOPE BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,33,750,0,12.1,39.4,45.5,3,5,*,*,33,744,9.1,18.2,27.3,42.4,3
37,SUSSEX,5040,STILLWATER TWP,50.0,STILLWATER TOWNSHIP SCHOOL DISTRICT,FG,TOTAL,ALL STUDENTS,52,11,41,756,2.4,12.2,24.4,51.2,9.8,5,52,11,41,759,4.9,4.9,22,61,7.3
37,SUSSEX,5040,STILLWATER TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,52,11,41,756,2.4,12.2,24.4,51.2,9.8,5,52,11,41,759,4.9,4.9,22,61,7.3
37,SUSSEX,5100,SUSSEX-WANTAGE REGIONAL,70.0,WANTAGE ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,123,15,108,748,1.9,9.3,38.9,44.4,5.6,5,123,15,108,753,.9,11.1,35.2,48.1,4.6
37,SUSSEX,5100,SUSSEX-WANTAGE REGIONAL,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,123,15,108,748,1.9,9.3,38.9,44.4,5.6,5,123,15,108,753,.9,11.1,35.2,48.1,4.6
37,SUSSEX,5360,VERNON TWP,30.0,LOUNSBERRY HOLLOW MIDDLE SCHOOL,FG,TOTAL,ALL STUDENTS,249,35,214,746,.9,16.4,43.5,34.6,4.7,5,249,37,212,751,4.7,11.8,26.9,52.8,3.8
37,SUSSEX,5360,VERNON TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,250,36,214,746,.9,16.4,43.5,34.6,4.7,5,250,38,212,751,4.7,11.8,26.9,52.8,3.8
39,UNION,0310,BERKELEY HEIGHTS TWP,20.0,THOMAS P. HUGHES SCHOOL,I,TOTAL,ALL STUDENTS,*,*,56,774,0,5.4,12.5,53.6,28.6,5,*,*,56,771,0,1.8,16.1,69.6,12.5
39,UNION,0310,BERKELEY HEIGHTS TWP,40.0,MOUNTAIN PARK SCHOOL,I,TOTAL,ALL STUDENTS,*,*,55,769,0,5.5,14.5,61.8,18.2,5,*,*,55,775,0,3.6,14.5,60,21.8
39,UNION,0310,BERKELEY HEIGHTS TWP,50.0,WILLIAM WOODRUFF SCHOOL,I,TOTAL,ALL STUDENTS,*,*,40,759,7.5,7.5,22.5,40,22.5,5,*,*,40,769,7.5,5,7.5,62.5,17.5
39,UNION,0310,BERKELEY HEIGHTS TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,151,768,2,6,15.9,53,23.2,5,*,*,151,772,2,3.3,13.2,64.2,17.2
39,UNION,0850,CLARK TWP,30.0,FRANK K. HEHNLY,FG,TOTAL,ALL STUDENTS,*,*,84,747,0,10.7,48.8,39.3,1.2,5,*,*,85,752,7.1,12.9,20,56.5,3.5
39,UNION,0850,CLARK TWP,40.0,VALLEY ROAD SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,80,744,1.3,23.8,36.3,35,3.8,5,*,*,80,757,5,8.8,26.3,51.3,8.8
39,UNION,0850,CLARK TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,164,745,.6,17.1,42.7,37.2,2.4,5,*,*,165,754,6.1,10.9,23,53.9,6.1
39,UNION,0980,CRANFORD TWP,33.0,HILLSIDE AVENUE SCHOOL,I,TOTAL,ALL STUDENTS,*,*,61,751,1.6,14.8,26.2,52.5,4.9,5,*,*,61,755,3.3,11.5,23,55.7,6.6
39,UNION,0980,CRANFORD TWP,37.0,ORANGE AVENUE SCHOOL,I,TOTAL,ALL STUDENTS,*,*,85,759,0,3.5,32.9,52.9,10.6,5,*,*,85,771,0,3.5,14.1,72.9,9.4
39,UNION,0980,CRANFORD TWP,50.0,BROOKSIDE PLACE SCHOOL,I,TOTAL,ALL STUDENTS,*,*,65,753,1.5,10.8,33.8,50.8,3.1,5,*,*,65,768,0,7.7,9.2,76.9,6.2
39,UNION,0980,CRANFORD TWP,80.0,LIVINGSTON AVENUE SCHOOL,I,TOTAL,ALL STUDENTS,*,*,81,746,1.2,14.8,42,37,4.9,5,*,*,81,761,1.2,2.5,29.6,55.6,11.1
39,UNION,0980,CRANFORD TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,307,14,293,752,1,10.6,34.1,48.1,6.1,5,307,14,293,764,1,5.8,19.5,65.2,8.5
39,UNION,1320,ELIZABETH CITY,30.0,TERENCE C. REILLY SCHOOL # 7,A,TOTAL,ALL STUDENTS,*,*,132,765,0,.8,25,62.1,12.1,5,*,*,132,768,0,1.5,21.2,68.9,8.3
39,UNION,1320,ELIZABETH CITY,35.0,JOSEPH BATTIN SCHOOL NO. 4,A,TOTAL,ALL STUDENTS,*,*,86,727,15.1,32.6,27.9,24.4,0,5,*,*,82,721,22,35.4,32.9,9.8,0
39,UNION,1320,ELIZABETH CITY,90.0,GEORGE WASHINGTON ACADEMY SCHOOL NO. 1,A,TOTAL,ALL STUDENTS,*,*,58,731,5.2,36.2,36.2,22.4,0,5,*,*,58,720,22.4,36.2,31,10.3,0
39,UNION,1320,ELIZABETH CITY,100.0,WINFIELD SCOTT SCHOOL NO. 2,A,TOTAL,ALL STUDENTS,*,*,52,717,15.4,46.2,32.7,5.8,0,5,*,*,49,721,18.4,38.8,32.7,10.2,0
39,UNION,1320,ELIZABETH CITY,110.0,NICHOLAS S. LACORTE-PETERSTOWN SCHOOL NO. 3,A,TOTAL,ALL STUDENTS,*,*,74,731,12.2,29.7,35.1,21.6,1.4,5,*,*,71,734,18.3,16.9,36.6,26.8,1.4
39,UNION,1320,ELIZABETH CITY,120.0,LOUVERTURE-LAFAYETTE SCHOOL NO. 6,A,TOTAL,ALL STUDENTS,*,*,71,722,15.5,42.3,32.4,9.9,0,5,*,*,70,721,24.3,30,24.3,21.4,0
39,UNION,1320,ELIZABETH CITY,150.0,ELMORA SCHOOL NO. 12,A,TOTAL,ALL STUDENTS,*,*,65,730,12.3,32.3,32.3,23.1,0,5,*,*,63,733,12.7,22.2,33.3,30.2,1.6
39,UNION,1320,ELIZABETH CITY,160.0,BENJAMIN FRANKLIN SCHOOL NO. 13,A,TOTAL,ALL STUDENTS,*,*,43,719,20.9,34.9,32.6,11.6,0,5,*,*,42,723,19,40.5,19,21.4,0
39,UNION,1320,ELIZABETH CITY,170.0,ABRAHAM LINCOLN SCHOOL NO. 14,A,TOTAL,ALL STUDENTS,*,*,74,749,1.4,12.2,40.5,44.6,1.4,5,*,*,72,740,9.7,15.3,41.7,30.6,2.8
39,UNION,1320,ELIZABETH CITY,180.0,CHRISTOPHER COLUMBUS SCHOOL NO. 15,A,TOTAL,ALL STUDENTS,*,*,66,734,7.6,31.8,30.3,28.8,1.5,5,*,*,66,729,15.2,28.8,34.8,21.2,0
39,UNION,1320,ELIZABETH CITY,190.0,MADISON MONROE SCHOOL NO. 16,A,TOTAL,ALL STUDENTS,64,28,36,731,11.1,33.3,30.6,22.2,2.8,5,64,28,36,726,19.4,22.2,36.1,22.2,0
39,UNION,1320,ELIZABETH CITY,210.0,ROBERT MORRIS SCHOOL NO. 18,A,TOTAL,ALL STUDENTS,*,*,57,733,1.8,31.6,52.6,14,0,5,*,*,53,744,1.9,17,41.5,37.7,1.9
39,UNION,1320,ELIZABETH CITY,220.0,WOODROW WILSON SCHOOL NO. 19,A,TOTAL,ALL STUDENTS,*,*,59,731,11.9,27.1,42.4,18.6,0,5,*,*,58,735,5.2,34.5,31,29.3,0
39,UNION,1320,ELIZABETH CITY,230.0,JOHN MARSHAL SCHOOL NO. 20,A,TOTAL,ALL STUDENTS,*,*,43,714,32.6,44.2,20.9,2.3,0,5,*,*,42,712,38.1,35.7,21.4,4.8,0
39,UNION,1320,ELIZABETH CITY,240.0,VICTOR MRAVLAG SCHOOL NO. 21,A,TOTAL,ALL STUDENTS,*,*,28,739,7.1,17.9,46.4,28.6,0,5,*,*,25,747,4,8,40,48,0
39,UNION,1320,ELIZABETH CITY,250.0,WILLIAM F. HALLORAN SCHOOL NO.22,A,TOTAL,ALL STUDENTS,*,*,130,760,0,6.2,24.6,60,9.2,5,*,*,129,765,0,5.4,23.3,66.7,4.7
39,UNION,1320,ELIZABETH CITY,260.0,NICHOLAS MURRAY BUTLER SCHOOL NO. 23,A,TOTAL,ALL STUDENTS,*,*,60,730,15,25,35,25,0,5,*,*,58,730,12.1,32.8,32.8,20.7,1.7
39,UNION,1320,ELIZABETH CITY,280.0,CHARLES J. HUDSON SCHOOL NO. 25,A,TOTAL,ALL STUDENTS,*,*,52,723,19.2,34.6,26.9,19.2,0,5,*,*,50,720,26,32,28,14,0
39,UNION,1320,ELIZABETH CITY,290.0,DR. ORLANDO EDREIRA ACADEMY SCHOOL NO. 26,A,TOTAL,ALL STUDENTS,*,*,52,744,1.9,17.3,40.4,38.5,1.9,5,*,*,52,743,5.8,13.5,42.3,38.5,0
39,UNION,1320,ELIZABETH CITY,295.0,DR. ALBERT EINSTEIN ACADEMY SCHOOL NO. 29,A,TOTAL,ALL STUDENTS,*,*,69,735,7.2,15.9,49.3,27.5,0,5,*,*,69,740,7.2,20.3,30.4,42,0
39,UNION,1320,ELIZABETH CITY,300.0,MABEL G. HOMES SCHOOL NO. 5,A,TOTAL,ALL STUDENTS,*,*,72,722,12.5,44.4,29.2,13.9,0,5,*,*,69,726,18.8,26.1,37.7,17.4,0
39,UNION,1320,ELIZABETH CITY,301.0,IPREP ACADEMY SCHOOL NO 8,A,TOTAL,ALL STUDENTS,*,*,42,720,14.3,47.6,28.6,9.5,0,5,*,*,42,730,7.1,42.9,33.3,16.7,0
39,UNION,1320,ELIZABETH CITY,302.0,JEROME DUNN ACADEMY NO 9,A,TOTAL,ALL STUDENTS,*,*,64,729,3.1,40.6,40.6,14.1,1.6,5,*,*,62,723,16.1,33.9,41.9,8.1,0
39,UNION,1320,ELIZABETH CITY,305.0,RONALD REAGAN ACADEMY SCHOOL NO. 30,A,TOTAL,ALL STUDENTS,*,*,63,751,1.6,7.9,38.1,46,6.3,5,*,*,62,744,8.1,14.5,32.3,40.3,4.8
39,UNION,1320,ELIZABETH CITY,310.0,DR. ANTONIA PANTOJA SCHOOL NO. 27,A,TOTAL,ALL STUDENTS,*,*,67,732,7.5,34.3,29.9,25.4,3,5,*,*,65,730,18.5,24.6,29.2,27.7,0
39,UNION,1320,ELIZABETH CITY,315.0,JUAN PABLO DUARTE - JOSE JULIAN MARTI #28,A,TOTAL,ALL STUDENTS,*,*,85,732,9.4,27.1,40,23.5,0,5,*,*,77,726,18.2,27.3,33.8,20.8,0
39,UNION,1320,ELIZABETH CITY,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,1792,92,1700,736,8.9,26.6,33.9,28.3,2.4,5,1748,94,1654,736,13.1,23.3,31.6,30.5,1.6
39,UNION,1710,GARWOOD BORO,50.0,LINCOLN,DE,TOTAL,ALL STUDENTS,*,*,38,744,0,28.9,39.5,26.3,5.3,5,*,*,38,750,0,18.4,36.8,44.7,0
39,UNION,1710,GARWOOD BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,38,744,0,28.9,39.5,26.3,5.3,5,*,*,38,750,0,18.4,36.8,44.7,0
39,UNION,2190,HILLSIDE TWP,110.0,GEORGE WASHINGTON SCHOOL,CD,TOTAL,ALL STUDENTS,191,17,174,738,4.6,22.4,42.5,28.7,1.7,5,190,17,173,741,6.4,20.8,34.1,36.4,2.3
39,UNION,2190,HILLSIDE TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,191,17,174,738,4.6,22.4,42.5,28.7,1.7,5,190,17,173,741,6.4,20.8,34.1,36.4,2.3
39,UNION,2420,KENILWORTH BORO,50.0,WARREN G. HARDING ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,116,22,94,730,8.5,31.9,38.3,21.3,0,5,115,22,93,741,3.2,23.7,39.8,32.3,1.1
39,UNION,2420,KENILWORTH BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,116,22,94,730,8.5,31.9,38.3,21.3,0,5,115,22,93,741,3.2,23.7,39.8,32.3,1.1
39,UNION,2660,LINDEN CITY,80.0,NUMBER 1,B,TOTAL,ALL STUDENTS,*,*,72,723,25,26.4,23.6,23.6,1.4,5,*,*,71,734,22.5,22.5,14.1,36.6,4.2
39,UNION,2660,LINDEN CITY,90.0,NUMBER 2,B,TOTAL,ALL STUDENTS,*,*,67,736,11.9,25.4,23.9,37.3,1.5,5,*,*,66,732,18.2,28.8,22.7,30.3,0
39,UNION,2660,LINDEN CITY,115.0,NUMBER 4,B,TOTAL,ALL STUDENTS,*,*,57,727,8.8,35.1,40.4,15.8,0,5,*,*,57,729,10.5,28.1,40.4,21.1,0
39,UNION,2660,LINDEN CITY,120.0,NUMBER 5,B,TOTAL,ALL STUDENTS,*,*,45,729,4.4,24.4,57.8,11.1,2.2,5,*,*,45,729,13.3,28.9,33.3,24.4,0
39,UNION,2660,LINDEN CITY,130.0,NUMBER 6,B,TOTAL,ALL STUDENTS,*,*,35,738,5.7,28.6,34.3,31.4,0,5,*,*,35,747,0,22.9,31.4,45.7,0
39,UNION,2660,LINDEN CITY,150.0,NUMBER 8,B,TOTAL,ALL STUDENTS,*,*,54,735,7.4,31.5,27.8,31.5,1.9,5,*,*,54,741,1.9,20.4,40.7,35.2,1.9
39,UNION,2660,LINDEN CITY,160.0,NUMBER 9,B,TOTAL,ALL STUDENTS,*,*,46,735,8.7,30.4,28.3,30.4,2.2,5,*,*,45,741,15.6,15.6,31.1,28.9,8.9
39,UNION,2660,LINDEN CITY,170.0,NUMBER 10,B,TOTAL,ALL STUDENTS,*,*,47,739,4.3,25.5,38.3,27.7,4.3,5,*,*,47,743,6.4,17,40.4,31.9,4.3
39,UNION,2660,LINDEN CITY,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,450,26,424,732,10.6,28.5,33,26.2,1.7,5,448,27,421,736,12.4,23.3,30.6,31.4,2.4
39,UNION,3470,MOUNTAINSIDE BORO,30.0,DEERFIELD ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,88,752,0,6.8,38.6,53.4,1.1,5,*,*,89,758,0,6.7,25.8,61.8,5.6
39,UNION,3470,MOUNTAINSIDE BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,88,752,0,6.8,38.6,53.4,1.1,5,*,*,89,758,0,6.7,25.8,61.8,5.6
39,UNION,3560,NEW PROVIDENCE BORO,55.0,ALLEN W. ROBERTS SCHOOL,I,TOTAL,ALL STUDENTS,*,*,89,765,1.1,2.2,24.7,52.8,19.1,5,*,*,89,775,2.2,3.4,4.5,70.8,19.1
39,UNION,3560,NEW PROVIDENCE BORO,90.0,SALT BROOK SCHOOL,I,TOTAL,ALL STUDENTS,*,*,81,764,2.5,4.9,21,51.9,19.8,5,*,*,81,770,2.5,3.7,14.8,63,16
39,UNION,3560,NEW PROVIDENCE BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,170,764,1.8,3.5,22.9,52.4,19.4,5,*,*,170,773,2.4,3.5,9.4,67.1,17.6
39,UNION,4160,PLAINFIELD CITY,80.0,DEWITT D. BARLOW ELEMENTARY SCHOOL,B,TOTAL,ALL STUDENTS,*,*,47,711,27.7,44.7,25.5,2.1,0,5,*,*,46,728,10.9,32.6,39.1,17.4,0
39,UNION,4160,PLAINFIELD CITY,100.0,CEDARBROOK ELEMENTARY SCHOOL,B,TOTAL,ALL STUDENTS,*,*,58,716,24.1,41.4,25.9,8.6,0,5,*,*,58,731,19,19,34.5,27.6,0
39,UNION,4160,PLAINFIELD CITY,110.0,CLINTON ELEMENTARY SCHOOL,B,TOTAL,ALL STUDENTS,*,*,49,721,12.2,44.9,32.7,10.2,0,5,*,*,43,738,9.3,18.6,39.5,30.2,2.3
39,UNION,4160,PLAINFIELD CITY,120.0,FREDERIC W. COOK ELEMENTARY SCHOOL,B,TOTAL,ALL STUDENTS,*,*,22,731,13.6,36.4,31.8,13.6,4.5,5,*,*,22,743,4.5,13.6,50,31.8,0
39,UNION,4160,PLAINFIELD CITY,130.0,EMERSON ELEMENTARY SCHOOL,B,TOTAL,ALL STUDENTS,*,*,67,729,7.5,38.8,34.3,19.4,0,5,*,*,68,734,13.2,25,32.4,25,4.4
39,UNION,4160,PLAINFIELD CITY,140.0,EVERGREEN ELEMENTARY SCHOOL,B,TOTAL,ALL STUDENTS,*,*,90,727,15.6,26.7,42.2,14.4,1.1,5,*,*,84,736,11.9,17.9,44,22.6,3.6
39,UNION,4160,PLAINFIELD CITY,150.0,JEFFERSON ELEMENTARY SCHOOL,B,TOTAL,ALL STUDENTS,*,*,55,715,27.3,43.6,16.4,10.9,1.8,5,*,*,53,722,18.9,45.3,18.9,17,0
39,UNION,4160,PLAINFIELD CITY,170.0,CHARLES H. STILLMAN ELEMENTARY SCHOOL,B,TOTAL,ALL STUDENTS,*,*,39,725,12.8,38.5,30.8,17.9,0,5,*,*,38,726,15.8,28.9,36.8,18.4,0
39,UNION,4160,PLAINFIELD CITY,180.0,WASHINGTON COMMUNITY SCHOOL,B,TOTAL,ALL STUDENTS,*,*,70,747,2.9,11.4,42.9,35.7,7.1,5,*,*,69,737,5.8,24.6,34.8,34.8,0
39,UNION,4160,PLAINFIELD CITY,190.0,WOODLAND ELEMENTARY SCHOOL,B,TOTAL,ALL STUDENTS,*,*,21,728,14.3,23.8,47.6,14.3,0,5,*,*,21,753,9.5,0,28.6,52.4,9.5
39,UNION,4160,PLAINFIELD CITY,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,560,40,520,725,15.6,34.2,33.1,15.6,1.5,5,545,41,504,733,12.7,24,35.5,26,1.8
39,UNION,4290,RAHWAY CITY,80.0,FRANKLIN ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,67,740,0,29.9,34.3,32.8,3,5,*,*,66,749,1.5,10.6,36.4,50,1.5
39,UNION,4290,RAHWAY CITY,90.0,GROVER CLEVELAND ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,71,730,9.9,33.8,28.2,28.2,0,5,*,*,71,732,9.9,29.6,32.4,26.8,1.4
39,UNION,4290,RAHWAY CITY,110.0,MADISON ELEMENTARY,CD,TOTAL,ALL STUDENTS,*,*,35,734,11.4,20,42.9,25.7,0,5,*,*,35,745,8.6,14.3,37.1,34.3,5.7
39,UNION,4290,RAHWAY CITY,120.0,ROOSEVELT ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,70,748,0,20,25.7,51.4,2.9,5,*,*,69,755,1.4,18.8,20.3,52.2,7.2
39,UNION,4290,RAHWAY CITY,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,255,12,243,739,4.5,26.7,31.3,35.8,1.6,5,255,14,241,745,5,19.1,30.7,41.5,3.7
39,UNION,4540,ROSELLE BORO,40.0,LEONARD V. MOORE MIDDLE SCHOOL,B,TOTAL,ALL STUDENTS,*,*,196,742,6.6,17.9,39.3,31.1,5.1,5,*,*,193,746,5.7,16.6,32.6,40.4,4.7
39,UNION,4540,ROSELLE BORO,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,196,742,6.6,17.9,39.3,31.1,5.1,5,*,*,193,746,5.7,16.6,32.6,40.4,4.7
39,UNION,4550,ROSELLE PARK BORO,60.0,ERNEST J. FINIZIO JR. - ALDENE SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,53,744,1.9,13.2,45.3,37.7,1.9,5,*,*,52,753,1.9,15.4,32.7,46.2,3.8
39,UNION,4550,ROSELLE PARK BORO,80.0,ROBERT GORDON ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,44,730,4.5,43.2,27.3,25,0,5,*,*,44,749,0,18.2,31.8,50,0
39,UNION,4550,ROSELLE PARK BORO,90.0,SHERMAN ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,53,744,0,11.3,50.9,37.7,0,5,*,*,51,762,0,7.8,21.6,68.6,2
39,UNION,4550,ROSELLE PARK BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,150,740,2,21.3,42,34,.7,5,*,*,147,755,.7,13.6,28.6,55.1,2
39,UNION,4670,SCOTCH PLAINS-FANWOOD REG,60.0,PARK MIDDLE SCHOOL,I,TOTAL,ALL STUDENTS,218,16,202,753,3,13.9,23.3,51.5,8.4,5,218,16,202,764,2,8.9,19.8,55.9,13.4
39,UNION,4670,SCOTCH PLAINS-FANWOOD REG,65.0,TERRILL MIDDLE SCHOOL,I,TOTAL,ALL STUDENTS,*,*,218,758,1.8,11,22.9,50.9,13.3,5,*,*,217,769,.5,6,17.1,63.6,12.9
39,UNION,4670,SCOTCH PLAINS-FANWOOD REG,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,447,24,423,756,2.4,12.5,23.4,50.8,10.9,5,447,25,422,766,1.2,7.6,18.7,59.5,13
39,UNION,5000,SPRINGFIELD TWP,70.0,JAMES CALDWELL ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,69,741,2.9,24.6,31.9,37.7,2.9,5,*,*,69,749,7.2,7.2,36.2,43.5,5.8
39,UNION,5000,SPRINGFIELD TWP,90.0,THELMA L. SANDMEIER ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,68,745,4.4,23.5,23.5,39.7,8.8,5,*,*,68,758,5.9,8.8,22.1,55.9,7.4
39,UNION,5000,SPRINGFIELD TWP,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,137,743,3.6,24.1,27.7,38.7,5.8,5,*,*,137,754,6.6,8,29.2,49.6,6.6
39,UNION,5090,SUMMIT CITY,70.0,BRAYTON ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,67,750,1.5,16.4,32.8,41.8,7.5,5,*,*,68,771,0,4.4,14.7,67.6,13.2
39,UNION,5090,SUMMIT CITY,80.0,FRANKLIN ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,69,764,0,7.2,21.7,53.6,17.4,5,*,*,68,779,0,2.9,10.3,64.7,22.1
39,UNION,5090,SUMMIT CITY,90.0,JEFFERSON ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,43,736,4.7,37.2,32.6,25.6,0,5,*,*,43,763,2.3,9.3,11.6,65.1,11.6
39,UNION,5090,SUMMIT CITY,100.0,LINCOLN-HUBBARD ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,64,775,3.1,3.1,14.1,45.3,34.4,5,*,*,63,779,1.6,1.6,9.5,63.5,23.8
39,UNION,5090,SUMMIT CITY,120.0,WASHINGTON ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,67,751,9,14.9,22.4,44.8,9,5,*,*,67,776,1.5,6,13.4,50.7,28.4
39,UNION,5090,SUMMIT CITY,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,310,757,3.5,14.2,24.2,43.5,14.5,5,*,*,309,774,1,4.5,12,62.1,20.4
39,UNION,5290,UNION TWP,85.0,JEFFERSON ELEMENTARY,DE,TOTAL,ALL STUDENTS,538,83,455,745,5.1,20.4,28.6,39.8,6.2,5,537,84,453,749,7.1,12.8,30,44.2,6
39,UNION,5290,UNION TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,561,89,472,744,5.9,20.3,28.6,39,6.1,5,560,90,470,748,7.9,13,30,43.2,6
39,UNION,5730,WESTFIELD TOWN,100.0,FRANKLIN ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,113,11,102,757,2,8.8,28.4,48,12.7,5,113,11,102,758,2.9,7.8,29.4,52.9,6.9
39,UNION,5730,WESTFIELD TOWN,120.0,JEFFERSON ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,106,757,3.8,6.6,25.5,50.9,13.2,5,*,*,105,774,1,1,18.1,61,19
39,UNION,5730,WESTFIELD TOWN,140.0,MCKINLEY ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,76,755,1.3,7.9,34.2,47.4,9.2,5,*,*,76,766,2.6,0,18.4,71.1,7.9
39,UNION,5730,WESTFIELD TOWN,145.0,TAMAQUES ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,84,753,3.6,10.7,26.2,51.2,8.3,5,*,*,84,762,4.8,4.8,20.2,57.1,13.1
39,UNION,5730,WESTFIELD TOWN,150.0,WASHINGTON ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,68,764,0,5.9,17.6,64.7,11.8,5,*,*,68,778,1.5,1.5,8.8,67.6,20.6
39,UNION,5730,WESTFIELD TOWN,160.0,WILSON ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,67,759,1.5,6,29.9,53.7,9,5,*,*,67,774,1.5,1.5,13.4,70.1,13.4
39,UNION,5730,WESTFIELD TOWN,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,518,15,503,757,2.2,7.8,27,52.1,10.9,5,518,16,502,768,2.4,3,18.9,62.4,13.3
39,UNION,5810,WINFIELD TWP,60.0,WINFIELD TOWNSHIP,B,TOTAL,ALL STUDENTS,*,*,13,735,7.7,15.4,53.8,23.1,0,5,*,*,13,750,7.7,7.7,23.1,61.5,0
39,UNION,5810,WINFIELD TWP,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,13,735,7.7,15.4,53.8,23.1,0,5,*,*,13,750,7.7,7.7,23.1,61.5,0
41,WARREN,0030,ALLAMUCHY TWP,10.0,ALLAMUCHY TOWNSHIP SCHOOL,I,TOTAL,ALL STUDENTS,*,*,35,731,5.7,34.3,40,17.1,2.9,5,*,*,35,750,8.6,8.6,25.7,57.1,0
41,WARREN,0030,ALLAMUCHY TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,35,731,5.7,34.3,40,17.1,2.9,5,*,*,35,750,8.6,8.6,25.7,57.1,0
41,WARREN,0070,ALPHA BORO,10.0,ALPHA BOROUGH SCHOOL,B,TOTAL,ALL STUDENTS,*,*,21,738,0,28.6,47.6,19,4.8,5,*,*,21,739,9.5,33.3,23.8,33.3,0
41,WARREN,0070,ALPHA BORO,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,21,738,0,28.6,47.6,19,4.8,5,*,*,21,739,9.5,33.3,23.8,33.3,0
